CRN_KEY,SUBJ_CODE,CRSE_NUMBER,Credit_Hours,Semester,Title,Instructor_Name,Meet_Days1,Begin_Time1,End_Time1,Meet_Days2,Begin_Time2,End_Time2,Schedule_desc,Instructional_Method,Start_Date,End_Date,CRN_Attributes
16118,ENGL,1355,3,Fall 2021,FILM AND LITERATURE,"Conley, Katherine E",MWF,1000,1050,,,,Lecture,DESY,8/19/2021,12/10/2021,"1H01,1I06"
16119,ENGL,1355,3,Fall 2021,FILM AND LITERATURE,"Jellenik, Glenn D",MWF,900,950,,,,Lecture,TRAD,8/19/2021,12/10/2021,"1F01,1H01,1I06"
19478,ENGL,1355,3,Fall 2021,FILM AND LITERATURE,"Stewart, Mary R",TR,925,1040,,,,Lecture,TRAD,8/19/2021,12/10/2021,"1H01,1I06"
19479,ENGL,1355,3,Fall 2021,FILM AND LITERATURE,"Figgins, Kristen L",TR,1050,1205,,,,Lecture,TRAD,8/19/2021,12/10/2021,"1H01,1I06"
19480,ENGL,1355,3,Fall 2021,FILM AND LITERATURE,"Figgins, Kristen L",TR,1215,1330,,,,Lecture,TRAD,8/19/2021,12/10/2021,"1H01,1I06"
20695,ENGL,1355,3,Fall 2021,FILM AND LITERATURE,"Jellenik, Glenn D",MWF,1100,1150,,,,Lecture,TRAD,8/19/2021,12/10/2021,"1H01,1I06"
22634,ENGL,1355,3,Fall 2021,FILM AND LITERATURE,"Stewart, Mary R",TR,1440,1555,,,,Lecture,TRAD,8/19/2021,12/10/2021,"1H01,1I06"
24784,ENGL,1355,3,Fall 2021,FILM AND LITERATURE,"James, Brian M",MWF,1400,1450,,,,Lecture,TRAD,8/19/2021,12/10/2021,"1H01,1I06"
24785,ENGL,1355,3,Fall 2021,FILM AND LITERATURE,"Conley, Katherine E",MWF,1300,1350,,,,Lecture,DESY,8/19/2021,12/10/2021,"1H01,1I06"
22631,ENGL,1373,3,Fall 2021,FYS: HUMANITIES,"James, Brian M",MWF,1100,1150,,,,Seminar,TRAD,8/19/2021,12/10/2021,"1F01,1H01,1I06"
22633,ENGL,1373,3,Fall 2021,FYS: HUMANITIES,"Coleman, Dwayne C",MWF,1300,1350,,,,Seminar,TRAD,8/19/2021,12/10/2021,"1F01,1H01,1I06"
24945,ENGL,1373,3,Fall 2021,FYS: HUMANITIES,"Coleman, Dwayne C",MWF,900,950,,,,Seminar,TRAD,8/19/2021,12/10/2021,"1F01,1H01,1I06"
25733,ENGL,1373,3,Fall 2021,FYS: HUMANITIES,"Harris, Crystal D",TR,800,915,,,,Seminar,TRAD,8/19/2021,12/10/2021,"1F01,1H01,1I06"
25734,ENGL,1373,3,Fall 2021,FYS: HUMANITIES,"Harris, Crystal D",TR,1215,1330,,,,Seminar,TRAD,8/19/2021,12/10/2021,"1F01,1H01,1I06"
10910,ENGL,2305,3,Fall 2021,WORLD LITERATURE I,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,"1D02,1H01,WCML,WCTE"
16307,ENGL,2305,3,Fall 2021,WORLD LITERATURE I,"Jellenik, Glenn D",TR,925,1040,,,,Lecture,TRAD,8/19/2021,12/10/2021,"1D02,1H01,WCML,WCTE"
11003,ENGL,2306,3,Fall 2021,WORLD LITERATURE II,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,"1D02,1H01,WCML,WCTE"
11088,ENGL,2312,3,Fall 2021,AMERICAN LITERATURE I,"Hawkins, Ty R",TR,1050,1205,,,,Lecture,TRAD,8/19/2021,12/10/2021,
15325,ENGL,2312,3,Fall 2021,AMERICAN LITERATURE I,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,
11101,ENGL,2313,3,Fall 2021,AMERICAN LITERATURE II,"Stewart, Mary R",TR,1215,1330,,,,Lecture,TRAD,8/19/2021,12/10/2021,
15323,ENGL,2313,3,Fall 2021,AMERICAN LITERATURE II,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,
11104,ENGL,2316,3,Fall 2021,ENGLISH LITERATURE I,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,
11111,ENGL,2316,3,Fall 2021,ENGLISH LITERATURE I,"Coleman, Dwayne C",TR,1440,1555,,,,Lecture,TRAD,8/19/2021,12/10/2021,
24923,ENGL,2319,3,Fall 2021,ENGLISH LITERATURE II,"Jellenik, Glenn D",MWF,800,850,,,,Lecture,TRAD,8/19/2021,12/10/2021,
19428,ENGL,2320,3,Fall 2021,ASIAN LIT IN GLOBAL CONTEXT,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,"1D02,1H01"
20458,ENGL,2320,3,Fall 2021,ASIAN LIT IN GLOBAL CONTEXT,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,"1D02,1H01"
19173,ENGL,2370,3,Fall 2021,INTRODUCTION TO FICTION,"Blanchard, Michael D",MWF,900,950,,,,Lecture,TRAD,8/19/2021,12/10/2021,"1D01,1H01"
19259,ENGL,2370,3,Fall 2021,INTRODUCTION TO FICTION,"Blanchard, Michael D",MWF,1000,1050,,,,Lecture,TRAD,8/19/2021,12/10/2021,"1D01,1H01"
19429,ENGL,2370,3,Fall 2021,INTRODUCTION TO FICTION,"Davis, Jennifer",TR,925,1040,,,,Lecture,TRAD,8/19/2021,12/10/2021,"1D01,1H01"
19430,ENGL,2370,3,Fall 2021,INTRODUCTION TO FICTION,"Davis, Jennifer",TR,1215,1330,,,,Lecture,TRAD,8/19/2021,12/10/2021,"1D01,1H01"
21505,ENGL,2370,3,Fall 2021,INTRODUCTION TO FICTION,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,"1D01,1H01"
24063,ENGL,2370,3,Fall 2021,INTRODUCTION TO FICTION,"Fritz, Sonya S",,,,,,,Lecture,DEAS,8/19/2021,12/10/2021,"1D01,1H01"
11138,ENGL,2380,3,Fall 2021,INTRODUCTION TO POETRY,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,"1D01,1H01"
18619,ENGL,2380,3,Fall 2021,INTRODUCTION TO POETRY,"Figgins, Kristen L",TR,1440,1555,,,,Lecture,TRAD,8/19/2021,12/10/2021,"1D01,1H01"
18620,ENGL,2380,3,Fall 2021,INTRODUCTION TO POETRY,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,"1D01,1H01"
20001,ENGL,2380,3,Fall 2021,INTRODUCTION TO POETRY,"Jones, Stacey M",TR,800,915,,,,Lecture,HYBR,8/19/2021,12/10/2021,"1D01,1H01"
20496,ENGL,2380,3,Fall 2021,INTRODUCTION TO POETRY,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,"1D01,1H01"
21539,ENGL,2380,3,Fall 2021,INTRODUCTION TO POETRY,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,"1D01,1H01"
11145,ENGL,2390,3,Fall 2021,INTRODUCTION TO DRAMA,"Reynolds, Paige C",TR,1050,1205,,,,Lecture,TRAD,8/19/2021,12/10/2021,"1D01,1H01"
18624,ENGL,2390,3,Fall 2021,INTRODUCTION TO DRAMA,"Reynolds, Paige C",TR,925,1040,,,,Lecture,TRAD,8/19/2021,12/10/2021,"1D01,1H01"
18625,ENGL,2390,3,Fall 2021,INTRODUCTION TO DRAMA,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,"1D01,1H01"
18627,ENGL,2390,3,Fall 2021,INTRODUCTION TO DRAMA,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,"1D01,1H01"
18628,ENGL,2390,3,Fall 2021,INTRODUCTION TO DRAMA,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,"1D01,1H01"
18629,ENGL,2390,3,Fall 2021,INTRODUCTION TO DRAMA,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,"1D01,1H01"
19249,ENGL,2390,3,Fall 2021,INTRODUCTION TO DRAMA,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,"1D01,1H01"
20466,ENGL,3320,3,Fall 2021,LIT FOR THE MIDDLE GRADES,"Fritz, Sonya S",MWF,1100,1150,,,,Lecture,TRAD,8/19/2021,12/10/2021,"2D01,5S01,EDML"
14165,ENGL,3325,3,Fall 2021,ADV READINGS IN WORLD LIT,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,"2D01,ASMN,ENML,GSHM,RSME"
11539,ENGL,3335,3,Fall 2021,ENGLISH LANGUAGE STUDIES,"Conley, Katherine E",MWF,1200,1250,,,,Lecture,DESY,8/19/2021,12/10/2021,"2C01,ENGL,LING"
23635,ENGL,3345,3,Fall 2021,LITERATURE & THE EXAMINED LIFE,"Jellenik, Glenn D",MWF,1300,1350,,,,Special Topics,TRAD,8/19/2021,12/10/2021,2R01
21002,ENGL,3375,3,Fall 2021,INTERNSHIP IN ENGLISH,", ",,,,,,,Internship/Practicum,OTHER,8/19/2021,12/10/2021,
23042,ENGL,3375,3,Fall 2021,INTERNSHIP IN ENGLISH,", ",,,,,,,Internship/Practicum,OTHER,10/11/2021,12/10/2021,
15761,ENGL,4300,3,Fall 2021,READINGS FOR HONORS DEGREE,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,
25581,ENGL,4300,3,Fall 2021,READINGS FOR HONORS DEGREE,"Leavell, Lori A",MWF,700,750,,,,Lecture,TRAD,8/19/2021,12/10/2021,
25587,ENGL,4300,3,Fall 2021,READINGS FOR HONORS DEGREE,"Smith, Melissa J",MWF,700,750,,,,Lecture,TRAD,8/19/2021,12/10/2021,
20467,ENGL,4301,3,Fall 2021,RENAISSANCE LITERATURE,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,"ENGP,ENML"
24948,ENGL,4305,3,Fall 2021,MEDIEVAL LITERATURE,"Conley, Katherine E",W,1800,2030,,,,Lecture,TRAD,8/19/2021,12/10/2021,"ENGP,ENML"
18631,ENGL,4312,3,Fall 2021,EARLY AMERICA,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,"2D01,ENGP,ENML"
19432,ENGL,4313,3,Fall 2021,19TH-CENTURY AMERICA,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,"2D01,ENGP,ENML"
25447,ENGL,4314,3,Fall 2021,20TH- AND 21ST-CENTURY AMERICA,"Schaefer, Michael W",TR,1215,1330,,,,Lecture,TRAD,8/19/2021,12/10/2021,"2D01,2I01"
21795,ENGL,4321,3,Fall 2021,20TH- AND 21ST-CENTURY BRITAIN,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,"ENGP,ENML"
24776,ENGL,4325,3,Fall 2021,POSTCOLONIAL LITERATURE,", ",,,,,,,Special Topics,TRAD,8/19/2021,12/10/2021,"2C01,2R01"
24925,ENGL,4332,3,Fall 2021,SHAKESPEARE,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,
16221,ENGL,4335,3,Fall 2021,SENIOR SEMINAR,"Stewart, Mary R",TR,800,915,,,,Lecture,TRAD,8/19/2021,12/10/2021,"2Z01,ENGG"
24778,ENGL,4340,3,Fall 2021,John Donne,"Coleman, Dwayne C",TR,1050,1205,,,,Lecture,TRAD,8/19/2021,12/10/2021,"ENGF,ENML"
18748,ENGL,4350,3,Fall 2021,ENGLISH EDUCATION INTERNSHIP I,"Smith, Melissa J",W,1615,1815,,,,Lecture,OTHER,8/19/2021,12/10/2021,"EDI1,EDML"
11551,ENGL,4358,3,Fall 2021,METHODS ENGLISH & COMPOSITION,"Smith, Melissa J",M,1800,2030,,,,Lecture,TRAD,8/19/2021,12/10/2021,EDML
11553,ENGL,4360,3,Fall 2021,HISTORY & STRUCTURE ENGL LANG,"Coleman, Dwayne C",TR,925,1040,,,,Lecture,TRAD,8/19/2021,12/10/2021,"2C01,ENGL,ENML"
11555,ENGL,4361,3,Fall 2021,LITERATURE FOR ADOLESCENTS,"Fritz, Sonya S",MWF,1000,1050,,,,Lecture,TRAD,8/19/2021,12/10/2021,"2D01,5S01,EDML"
25062,ENGL,4361,3,Fall 2021,HON LITERATURE FOR ADOLESCENTS,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,"2D01,EDML"
13617,ENGL,4370,3,Fall 2021,GENDER AND SEXUALITY,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,"2D01,ENML"
22456,ENGL,4380,3,Fall 2021,AFRICAN/AFRICAN-AMERICAN LIT,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,"2D01,AAMM,AFAM,ENML,MSPC"
25006,ENGL,4380,3,Fall 2021,AFRICAN/AFRICAN-AMERICAN LIT,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,"2D01,AAMM,AFAM,ENML,MSPC"
18660,ENGL,4382,3,Fall 2021,RACE IN AMERICAN LITERATURE,"Leavell, Lori A",TR,925,1040,,,,Lecture,TRAD,8/19/2021,12/10/2021,"2D01,AAMM,AFAM,ENML,MSPC"
11561,ENGL,4680,6,Fall 2021,ENGLISH ED INTERNSHIP II,"Smith, Melissa J",,,,,,,Lecture,OTHER,8/19/2021,12/10/2021,TECF
11563,ENGL,4681,6,Fall 2021,ENGLISH ED INTERNSHIP II,"Smith, Melissa J",,,,,,,Lecture,OTHER,8/19/2021,12/10/2021,TECF
20468,ENGL,5301,3,Fall 2021,RENAISSANCE LITERATURE,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,
19477,ENGL,5304,3,Fall 2021,STUDIES ENGLISH & AMERICAN LIT,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,
25449,ENGL,5305,3,Fall 2021,MEDIEVAL LITERATURE,"Conley, Katherine E",W,1800,2030,,,,Lecture,TRAD,8/19/2021,12/10/2021,
25450,ENGL,5311,3,Fall 2021,18TH-CENTURY BRITISH LIT,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,
18661,ENGL,5312,3,Fall 2021,EARLY AMERICAN LITERATURE,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,
19437,ENGL,5313,3,Fall 2021,19TH-CENTURY AMERICAN LIT,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,
25448,ENGL,5314,3,Fall 2021,20TH-CENTURY AMERICAN LIT,"Schaefer, Michael W",TR,1215,1330,,,,Lecture,TRAD,8/19/2021,12/10/2021,
18746,ENGL,5315,3,Fall 2021,TWENTIETH-CENT AMERICAN POETRY,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,
21794,ENGL,5321,3,Fall 2021,20TH-CENTURY BRITISH LIT,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,
24777,ENGL,5325,3,Fall 2021,POSTCOLONIAL LITERATURE,", ",,,,,,,Special Topics,TRAD,8/19/2021,12/10/2021,
18662,ENGL,5330,3,Fall 2021,SHAKESPEARE I,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,
24779,ENGL,5340,3,Fall 2021,John Donne,"Coleman, Dwayne C",,1050,1205,,,,Lecture,TRAD,8/19/2021,12/10/2021,
23641,ENGL,5341,3,Fall 2021,MILTON,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,
20690,ENGL,5345,3,Fall 2021,20TH-CENTURY ENGLISH DRAMA,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,
21796,ENGL,5346,3,Fall 2021,RESTORATION&18TH-CENTURY DRAMA,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,
19470,ENGL,5354,3,Fall 2021,MODERNISM,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,
18913,ENGL,5358,3,Fall 2021,METHODS OF TEACHING,"Smith, Melissa J",M,1800,2030,,,,Internship/Practicum,TRAD,8/19/2021,12/10/2021,
11569,ENGL,5360,3,Fall 2021,HISTORY & STRUCTURE ENGL LANG,"Coleman, Dwayne C",TR,925,1040,,,,Lecture,TRAD,8/19/2021,12/10/2021,
19471,ENGL,5361,3,Fall 2021,LITERATURE FOR ADOLESCENTS,"Fritz, Sonya S",MWF,1000,1050,,,,Lecture,TRAD,8/19/2021,12/10/2021,
13618,ENGL,5370,3,Fall 2021,GENDER AND SEXUALITY IN LIT,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,
22453,ENGL,5371,3,Fall 2021,AMERICAN NOVEL TO 1900,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,
18698,ENGL,5373,3,Fall 2021,19TH-CENTURY ENGLISH NOV,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,
19472,ENGL,5374,3,Fall 2021,20TH-CENTURY ENGLISH NOVE,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,
22457,ENGL,5380,3,Fall 2021,AFRICAN/AFRICAN-AMERICAN LIT,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,
19473,ENGL,5381,3,Fall 2021,MAJOR AFRICAN/A-A WRITERS,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,
18712,ENGL,5382,3,Fall 2021,RACE IN AMERICAN LITERATURE,"Leavell, Lori A",TR,925,1040,,,,Lecture,TRAD,8/19/2021,12/10/2021,
20170,ENGL,6193,1,Fall 2021,CONTINUOUS ENROLLMENT THESIS,", ",,,,,,,Lecture,OTHER,8/19/2021,12/10/2021,
20222,ENGL,6193,1,Fall 2021,CONTINUOUS ENROLLMENT THESIS,", ",,,,,,,Lecture,OTHER,8/19/2021,12/10/2021,
21644,ENGL,6193,1,Fall 2021,CONTINUOUS ENROLLMENT THESIS,", ",,,,,,,Lecture,OTHER,8/19/2021,12/10/2021,
18713,ENGL,6302,3,Fall 2021,SEMINAR: THE RENAISSANCE,"Reynolds, Paige C",M,1800,2030,,,,Lecture,TRAD,8/19/2021,12/10/2021,
19475,ENGL,6303,3,Fall 2021,SEMINAR: NEOCLASSICISM,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,
22455,ENGL,6306,3,Fall 2021,ENGLISH AND ANGLOPHONE LIT,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,
24935,ENGL,6307,3,Fall 2021,SEM AM LIT 1900 TO PRESENT,", ",,,,,,,Special Topics,TRAD,8/19/2021,12/10/2021,
23638,ENGL,6320,3,Fall 2021,19TH-CENTURY AMERICAN LIT,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,
24781,ENGL,6321,3,Fall 2021,READINGS IN AMERICAN LIT,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,
20476,ENGL,6323,3,Fall 2021,MULTICULTURAL LIT,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,
24932,ENGL,6365,3,Fall 2021,DIVERSE LITERATURES SEMINAR,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,
23351,ENGL,6391,3,Fall 2021,THESIS RESEARCH-Haley Coster,", ",,,,,,,Lecture,OTHER,8/19/2021,12/10/2021,
21034,ENGL,6392,3,Fall 2021,THESIS RESEARCH-Michelle Smith,"Leavell, Lori A",MWF,700,750,,,,Lecture,OTHER,8/19/2021,12/10/2021,
25807,ENGL,6392,3,Fall 2021,THESIS RESEARCH-Robert Hall,"Hawkins, Ty R",MWF,700,750,,,,Lecture,TRAD,8/19/2021,12/10/2021,
14166,ENGL,6393,3,Fall 2021,RESEARCH METHODS IN ENGLISH,"Leavell, Lori A",T,1800,2030,,,,Lecture,TRAD,8/19/2021,12/10/2021,
21931,ENGR,1301,3,Fall 2021,INTRODUCTION TO ENGINEERING,", ",,,,,,,Lecture/Laboratory,TRAD,8/19/2021,12/10/2021,"1R01,CNCF,CNLF"
22291,ENGR,1301,3,Fall 2021,INTRODUCTION TO ENGINEERING,", ",,,,,,,Lecture/Laboratory,TRAD,8/19/2021,12/10/2021,"1R01,CNCF,CNLF"
25332,ENGR,1301,3,Fall 2021,INTRODUCTION TO ENGINEERING,"Getson, Nancy J",MW,1300,1415,MW,1300,1415,Lecture/Laboratory,TRAD,8/19/2021,12/10/2021,"CNCF,CNLF"
25333,ENGR,1301,3,Fall 2021,INTRODUCTION TO ENGINEERING,"Getson, Nancy J",MW,1430,1545,MW,1430,1545,Lecture/Laboratory,TRAD,8/19/2021,12/10/2021,"CNCF,CNLF"
20518,ENGR,2311,3,Fall 2021,STATICS,"Getson, Nancy J",MWF,800,850,,,,Lecture,TRAD,8/19/2021,12/10/2021,CNCF
25073,ENGR,2311,3,Fall 2021,HONORS STATICS,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,CNCF
23782,ENGR,3301,3,Fall 2021,SIGNALS AND SYSTEMS,", ",,,,,,,Lecture,TRAD,8/19/2021,12/10/2021,CNCF
23178,ENGR,3340,3,Fall 2021,DIGITAL IMAGE PROCESSING,", ",,925,1040,,,,Lecture,TRAD,8/19/2021,12/10/2021,CNCF
23385,ENGR,3340,3,Fall 2021,DIGITAL IMAGE PROCESSING,", ",,1215,1330,,,,Lecture,TRAD,8/19/2021,12/10/2021,CNCF
23783,ENGR,3415,4,Fall 2021,DIGITAL LOGIC,"Patooghy, Ahmad",,1500,1650,,,,Lecture/Laboratory,TRAD,8/19/2021,12/10/2021,"CNCF,CNLF"
23384,ENGR,3416,4,Fall 2021,MICROPROCESSOR SYSTEMS,", ",,1500,1650,,,,Lecture/Laboratory,TRAD,8/19/2021,12/10/2021,"CNCF,CNLF"
22663,ENGR,3421,4,Fall 2021,ROBOTICS 1,"Zhang, Lin",TR,1050,1330,,,,Lecture/Laboratory,TRAD,8/19/2021,12/10/2021,"CNCF,CNLF"
22664,ENGR,3447,4,Fall 2021,MICROELECTRONICS,"Slaton, William V",TR,800,1040,,,,Lecture/Laboratory,TRAD,8/19/2021,12/10/2021,"CNCF,CNLF"
23463,ENGR,4311,3,Fall 2021,SENIOR DESIGN 1,"Patooghy, Ahmad",,1400,1450,,,,Laboratory,TRAD,8/19/2021,12/10/2021,"CNCF,CNLF"
23901,ENGR,4311,3,Fall 2021,SENIOR DESIGN 1,"Zhang, Lin",T,1440,1720,F,1500,1550,Laboratory,TRAD,8/19/2021,12/10/2021,"CNCF,CNLF"
24504,ENGR,4312,3,Fall 2021,SENIOR DESIGN 2,"Slaton, William V",,1440,1720,,1500,1550,Laboratory,TRAD,8/19/2021,12/10/2021,"2Z01,CNCF,CNLF"
24716,ENGR,4312,3,Fall 2021,SENIOR DESIGN 2,"Patooghy, Ahmad",,1400,1450,,,,Laboratory,TRAD,8/19/2021,12/10/2021,"2Z01,CNCF,CNLF"
24717,ENGR,4450,4,Fall 2021,EMBEDDED SYSTEMS,"Patooghy, Ahmad",,800,950,,,,Lecture/Laboratory,TRAD,8/19/2021,12/10/2021,"CNCF,CNLF"
25227,ENGR,4V03,3,Fall 2021,TOPICS IN ENGINEERING DESIGN,"Frederickson, Carl K",,,,,,,Laboratory,TRAD,8/19/2021,12/10/2021,"CNCF,CNLF"
17077,ENVR,3410,4,Fall 2021,ENVIRONMENTAL THEORY & APP,"Warren, Laurie W",TR,1215,1330,R,1440,1720,Lecture,TRAD,8/19/2021,12/10/2021,"2C01,2D01,BIOE,BLAB,CNCF,CNLF,EAEB"
22118,EXSS,1122,1,Fall 2021,BEGINNING GOLF,"Watson, Brannon K",MWF,1200,1250,,,,Activity Course,TRAD,10/11/2021,12/10/2021,CHKL
22122,EXSS,1122,1,Fall 2021,BEGINNING GOLF,"Watson, Brannon K",TR,1215,1330,,,,Activity Course,TRAD,10/11/2021,12/10/2021,CHKL
22123,EXSS,1122,1,Fall 2021,BEGINNING GOLF,"Watson, Brannon K",MWF,1300,1350,,,,Activity Course,TRAD,10/11/2021,12/10/2021,CHKL
22125,EXSS,1135,1,Fall 2021,BEGINNING WEIGHT TRAINING,"Fotioo, Alexander W",TR,925,1040,,,,Activity Course,TRAD,10/11/2021,12/10/2021,CHKL
22129,EXSS,1145,1,Fall 2021,BEGINNING WALKING/JOGGING,", ",,,,,,,Activity Course,TRAD,10/11/2021,12/10/2021,CHKL
22130,EXSS,1145,1,Fall 2021,BEGINNING WALKING/JOGGING,", ",,,,,,,Activity Course,TRAD,10/11/2021,12/10/2021,CHKL
22132,EXSS,1145,1,Fall 2021,BEGINNING WALKING/JOGGING,"Sessum, Elizabeth E",TR,1050,1205,,,,Activity Course,TRAD,10/11/2021,12/10/2021,CHKL
25541,EXSS,1145,1,Fall 2021,BEGINNING WALKING/JOGGING,"Fillippino, Anthony",MWF,900,950,,,,Activity Course,TRAD,10/11/2021,12/10/2021,CHKL
22133,EXSS,1176,1,Fall 2021,SPORTS MEDICINE PROFESSIONS,"Rodriguez, Christopher E",MW,1100,1150,,,,Lecture,TRAD,10/11/2021,12/10/2021,
22135,EXSS,1291,2,Fall 2021,PRINCIPLES OF LIFETIME FITNESS,"Fotioo, Alexander W",MWF,1100,1150,,,,Activity Course,TRAD,10/11/2021,12/10/2021,CHKL
22136,EXSS,1291,2,Fall 2021,PRINCIPLES OF LIFETIME FITNESS,"Fotioo, Alexander W",R,1800,2030,,,,Activity Course,TRAD,10/11/2021,12/10/2021,CHKL
22138,EXSS,1310,3,Fall 2021,INTRO TO EXERCISE SCIENCE,"Smith, Aaron C",MWF,1200,1250,,,,Lecture,TRAD,8/19/2021,12/10/2021,
25510,EXSS,1310,3,Fall 2021,INTRO TO EXERCISE SCIENCE,"Smith, Aaron C",MWF,1200,1250,,,,Lecture,TRAD,8/19/2021,12/10/2021,CHKL
22140,EXSS,1320,3,Fall 2021,FOUNDATIONS OF WELLNESS,"King Kennard, Carol E",MWF,900,950,,,,Lecture/Laboratory,TRAD,8/19/2021,12/10/2021,"1R01,CHKL"
22141,EXSS,1320,3,Fall 2021,FOUNDATIONS OF WELLNESS,"Hervey, Charles V",MWF,1100,1150,,,,Lecture/Laboratory,TRAD,8/19/2021,12/10/2021,"1F01,1R01,CHKL"
22142,EXSS,1320,3,Fall 2021,FOUNDATIONS OF WELLNESS,"King Kennard, Carol E",MWF,1100,1150,,,,Lecture/Laboratory,TRAD,8/19/2021,12/10/2021,"1R01,CHKL"
22144,EXSS,1320,3,Fall 2021,FOUNDATIONS OF WELLNESS,"Johnson, James E",MWF,1000,1050,,,,Lecture/Laboratory,TRAD,8/19/2021,12/10/2021,"1F01,1R01,CHKL"
22147,EXSS,1320,3,Fall 2021,FOUNDATIONS OF WELLNESS,", ",,,,,,,Lecture/Laboratory,TRAD,8/19/2021,12/10/2021,"1R01,CHKL"
22149,EXSS,1320,3,Fall 2021,FOUNDATIONS OF WELLNESS,"King Kennard, Carol E",MWF,1200,1250,,,,Lecture/Laboratory,TRAD,8/19/2021,12/10/2021,"1R01,CHKL"
22150,EXSS,1320,3,Fall 2021,FOUNDATIONS OF WELLNESS,"King Kennard, Carol E",MWF,1000,1050,,,,Lecture/Laboratory,TRAD,8/19/2021,12/10/2021,"1R01,CHKL"
22151,EXSS,1320,3,Fall 2021,FOUNDATIONS OF WELLNESS,"Hervey, Charles V",MWF,1400,1450,,,,Lecture/Laboratory,TRAD,8/19/2021,12/10/2021,"1F01,1R01,CHKL"
22152,EXSS,1320,3,Fall 2021,FOUNDATIONS OF WELLNESS,", ",,,,,,,Lecture/Laboratory,TRAD,8/19/2021,12/10/2021,"1R01,CHKL"
25676,EXSS,1320,3,Fall 2021,FOUNDATIONS OF WELLNESS,"Johnson, James E",MWF,900,950,,,,Lecture/Laboratory,TRAD,8/19/2021,12/10/2021,"1R01,CHKL"
25677,EXSS,1320,3,Fall 2021,FOUNDATIONS OF WELLNESS,"Hervey, Charles V",MWF,1300,1350,,,,Lecture/Laboratory,TRAD,8/19/2021,12/10/2021,"1F01,1R01,CHKL"
22922,EXSS,2320,3,Fall 2021,FITNESS ASSESSMENTS IN EX SCI,"Colbert, Samuel C",MWF,1300,1350,,,,Lecture/Laboratory,TRAD,8/19/2021,12/10/2021,CHKL
